Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src IP
53,17,2018-02-28 01:02:26,1262,1,1,40,146,40,40,40,0,146,146,146,0,147385.103011094,1584.7860538827,1262,0,1262,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,792.3930269414,792.3930269414,40,146,75.3333333333,61.1991285341,3745.3333333333,0,0,0,0,0,0,0,0,1,113,40,146,0,0,0,0,0,0,1,40,1,146,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:02:28,10966349,6,8,717,3695,387,0,119.5,160.5649401333,1460,0,461.875,652.7494460248,402.3216842725,1.2766327243,843565.307692308,2995941.43964704,10814375,1,71042,14208.4,12293.6705991335,24151,335,10944739,1563534.14285714,4079340.46362344,10814375,1,0,0,0,0,132,172,0.5471283104,0.7295044139,0,1460,294.1333333333,507.5200019516,257576.552380952,0,0,1,1,0,0,0,1,1,315.1428571429,119.5,461.875,0,0,0,0,0,0,6,717,8,3695,8192,7475,3,20,151922,0,151922,151922,10814375,0,10814375,10814375,Benign,Network
443,6,2018-02-28 01:02:39,91729,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,62313.9901230799,174.4268442913,6115.2666666667,10043.9940153782,23196,6,70063,10009,11968.1437992698,23221,49,69582,9940.2857142857,12311.0670768796,23547,19,0,0,0,0,172,172,87.2134221457,87.2134221457,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:02:39,43555,2,2,98,130,49,49,49,0,65,65,65,0,5234.7606474572,91.8379060957,14518.3333333333,15297.01020897,30491,1,30491,30491,0,30491,30491,1,1,0,1,1,0,0,0,0,16,16,45.9189530479,45.9189530479,49,65,55.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,0,0,0,0,0,0,2,98,2,130,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:02:43,162,2,0,0,0,0,0,0,0,0,0,0,0,0,12345.6790123457,162,0,162,162,162,162,0,162,162,0,0,0,0,0,0,0,0,0,40,0,12345.6790123457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:02:47,3041426,11,12,2008,4434,1078,0,182.5454545455,315.1251699361,1460,0,369.5,539.4811480403,2118.0853980995,7.5622421851,138246.636363636,588926.285808379,2773491,1,267730,26773,27694.3306151678,69353,50,2993574,272143.090909091,837424.335949399,2796062,1,0,0,0,0,232,252,3.6167245233,3.9455176618,0,1460,268.4166666667,440.8614015338,194358.775362319,0,0,1,1,0,0,0,1,1,280.0869565217,182.5454545455,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,8002,6,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:02:50,292,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,106164.383561644,10273.9726027397,146,131.5218613007,239,53,292,146,131.5218613007,239,53,0,0,0,0,0,0,0,0,0,60,0,10273.9726027397,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:02:57,51622,2,2,98,130,49,49,49,0,65,65,65,0,4416.7215528263,77.486343032,17207.3333333333,15034.3199491475,27917,20,23685,23685,0,23685,23685,20,20,0,20,20,0,0,0,0,16,16,38.743171516,38.743171516,49,65,55.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,0,0,0,0,0,0,2,98,2,130,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:02:57,68523,5,5,675,219,387,0,135,171.3286315827,141,0,43.8,63.9781212603,13046.7142419334,145.9364009165,7613.6666666667,10748.4601106391,22518,22,45666,11416.5,12646.5898829157,22540,248,46005,11501.25,12437.5932927824,22359,59,0,0,0,0,112,112,72.9682004582,72.9682004582,0,387,81.2727272727,127.2187807748,16184.6181818182,0,0,1,1,0,0,0,1,1,89.4,135,43.8,0,0,0,0,0,0,5,675,5,219,8192,7517,3,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:03:00,20705882,6,8,677,3695,388,0,112.8333333333,155.7053841929,1460,0,461.875,652.7494460248,211.1477308718,0.6761363752,1592760.15384615,5677044.77406013,20486901,1,140852,28170.4,24946.2597958091,47520,419,20660995,2951570.71428571,7732415.14260298,20486901,1,0,0,0,0,132,172,0.2897727322,0.3863636429,0,1460,291.4666666667,507.9734057531,258036.980952381,0,0,1,1,0,0,0,1,1,312.2857142857,112.8333333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,218825,0,218825,218825,20486901,0,20486901,20486901,Benign,Network
53,17,2018-02-28 01:03:02,455,1,1,36,52,36,36,36,0,52,52,52,0,193406.593406593,4395.6043956044,455,0,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2197.8021978022,2197.8021978022,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:03:02,99389,2,2,64,142,32,32,32,0,71,71,71,0,2072.6639768989,40.2459024641,33129.6666666667,36015.3836205216,71465,1,27923,27923,0,27923,27923,1,1,0,1,1,0,0,0,0,16,16,20.122951232,20.122951232,32,71,47.6,21.3611797427,456.3,0,0,0,0,0,0,0,0,1,59.5,32,71,0,0,0,0,0,0,2,64,2,142,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
0,0,2018-02-28 01:03:15,117839272,59,0,0,0,0,0,0,0,0,0,0,0,0,0.5006819798,2031711.5862069,4189925.63190594,31583754,405633,117839272,2031711.5862069,4189925.63190594,31583754,405633,0,0,0,0,0,0,0,0,0,0,0,0.5006819798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,33878089,41061761.4941809,62913139,4843039,19760763.5,16720233.5129083,31583754,7937773,Benign,Network
50183,6,2018-02-28 01:03:27,534949,2,1,0,0,0,0,0,0,0,0,0,0,0,5.608011231,267474.5,378239.195431277,534930,19,19,19,0,19,19,0,0,0,0,0,0,0,0,0,40,20,3.738674154,1.869337077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,260,16660,0,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:03:49,2442,1,1,40,146,40,40,40,0,146,146,146,0,76167.0761670762,819.0008190008,2442,0,2442,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,409.5004095004,409.5004095004,40,146,75.3333333333,61.1991285341,3745.3333333333,0,0,0,0,0,0,0,0,1,113,40,146,0,0,0,0,0,0,1,40,1,146,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
54283,6,2018-02-28 01:03:49,43802,2,1,0,0,0,0,0,0,0,0,0,0,0,68.4900232866,21901,30954.3064532223,43789,13,43802,43802,0,43802,43802,0,0,0,0,0,0,0,0,0,40,20,45.6600155244,22.8300077622,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7516,258,0,20,0,0,0,0,0,0,0,0,Benign,Network
54242,6,2018-02-28 01:03:54,5,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,6200000,600000,2.5,2.1213203436,4,1,5,2.5,2.1213203436,4,1,0,0,0,0,0,0,0,0,0,60,0,600000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,980,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:03:54,218,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,142201.834862385,13761.4678899083,109,91.9238815543,174,44,218,109,91.9238815543,174,44,0,0,0,0,0,0,0,0,0,60,0,13761.4678899083,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:03:54,6191328,13,11,2039,4435,1078,0,156.8461538462,294.4969853139,1460,0,403.1818181818,552.4383799451,1045.6561177182,3.8763896857,269188.173913043,1230398.655533,5912685,1,6191328,515944,1699881.99361047,5913085,44,6143971,614397.1,1871735.22648646,5941015,1,0,0,0,0,272,232,2.0997110798,1.7766786059,0,1460,258.96,434.167640434,188501.54,0,0,1,1,0,0,0,1,0,269.75,156.8461538462,403.1818181818,0,0,0,0,0,0,13,2039,11,4435,8192,8002,7,20,278174,0,278174,278174,5912685,0,5912685,5912685,Benign,Network
8234,6,2018-02-28 01:04:05,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.5789473684,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,0,52631.5789473684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 01:04:05,329211,3,1,0,0,0,0,0,0,0,0,0,0,0,12.1502622938,109737,189935.826249289,329056,61,329211,164605.5,232701.0635139,329150,61,0,0,0,0,0,0,0,0,0,72,32,9.1126967203,3.0375655734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 01:04:05,987933,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,461.5697623219,9.1099295195,123491.625,170274.017043904,329162,3,987854,246963.5,164640.368343652,329434,3,987905,329301.666666667,171.4419240832,329493,329162,0,0,0,0,112,92,5.0610719553,4.0488575642,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign,Network
56588,6,2018-02-28 01:04:07,23,2,0,0,0,0,0,0,0,0,0,0,0,0,86956.5217391304,23,0,23,23,23,23,0,23,23,0,0,0,0,0,0,0,0,0,40,0,86956.5217391304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:17,2025356,13,11,2039,4432,1078,0,156.8461538462,294.4969853139,1460,0,402.9090909091,552.5543329928,3194.9938677447,11.8497686333,88058.9565217391,361849.437365809,1745482,0,2025356,168779.666666667,497445.655841069,1745934,44,1978357,197835.7,554822.884657608,1775403,0,0,0,0,0,272,232,6.4186246764,5.4311439569,0,1460,258.84,434.1876207356,188518.89,0,0,1,1,0,0,0,1,0,269.625,156.8461538462,402.9090909091,0,0,0,0,0,0,13,2039,11,4432,8192,8002,7,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:29,20834734,6,8,676,3695,387,0,112.6666666667,155.3520732616,1460,0,461.875,652.7494460248,209.7938951368,0.6719548231,1602671.84615385,5716064.17421045,20626707,1,140477,28095.4,24962.2497143186,47499,352,20790120,2970017.14285714,7785918.87887759,20626707,1,0,0,0,0,132,172,0.2879806385,0.3839741846,0,1460,291.4,507.9598971797,258023.257142857,0,0,1,1,0,0,0,1,1,312.2142857143,112.6666666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,207812,0,207812,207812,20626707,0,20626707,20626707,Benign,Network
443,6,2018-02-28 01:04:38,80256193,11,8,1142,1007,288,0,103.8181818182,127.1037514646,325,0,125.875,165.2456504723,26.7767498017,0.2367418549,4458677.38888889,10926207.1706148,39953850,351,80256193,8025619.3,13933360.1169383,39953850,46378,80038734,11434104.8571429,15706378.708807,40015851,351,1,0,0,0,220,160,0.1370610739,0.099680781,0,325,109.05,137.8784647892,19010.4710526316,0,1,0,0,1,0,0,0,0,114.7894736842,103.8181818182,125.875,0,0,0,0,0,0,11,1142,8,1007,167,186,5,20,150688,67924.475036617,210471,76828,26575739.6666667,11586478.3607889,39953850,19759784,Benign,Network
53,17,2018-02-28 01:04:40,985,1,1,29,45,29,29,29,0,45,45,45,0,75126.9035532995,2030.4568527919,985,0,985,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1015.2284263959,1015.2284263959,29,45,34.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,51.5,29,45,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,1755,1,1,32,128,32,32,32,0,128,128,128,0,91168.0911680912,1139.6011396011,1755,0,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,569.8005698006,569.8005698006,32,128,64,55.4256258422,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,85336,2,2,90,326,45,45,45,0,163,163,163,0,4874.8476610106,46.873535202,28445.3333333333,28086.6094488696,56160,1,29175,29175,0,29175,29175,1,1,0,1,1,0,0,0,0,16,16,23.436767601,23.436767601,45,163,92.2,64.6312617856,4177.2,0,0,0,0,0,0,0,0,1,115.25,45,163,0,0,0,0,0,0,2,90,2,326,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,329,1,1,38,70,38,38,38,0,70,70,70,0,328267.477203647,6079.0273556231,329,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3039.5136778116,3039.5136778116,38,70,48.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,73,38,70,0,0,0,0,0,0,1,38,1,70,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,252,1,1,29,45,29,29,29,0,45,45,45,0,293650.793650794,7936.5079365079,252,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3968.253968254,3968.253968254,29,45,34.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,51.5,29,45,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,458,1,1,36,52,36,36,36,0,52,52,52,0,192139.737991266,4366.8122270742,458,0,458,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2183.4061135371,2183.4061135371,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,262,1,1,44,108,44,44,44,0,108,108,108,0,580152.671755725,7633.5877862596,262,0,262,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3816.7938931298,3816.7938931298,44,108,65.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,98,44,108,0,0,0,0,0,0,1,44,1,108,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:40,584,1,1,44,72,44,44,44,0,72,72,72,0,198630.136986301,3424.6575342466,584,0,584,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1712.3287671233,1712.3287671233,44,72,53.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,80,44,72,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:40,5525812,6,4,599,137,517,0,99.8333333333,205.451129631,137,0,34.25,68.5,133.1930945172,1.8096887842,613979.111111111,1808280.34911566,5435811,11,5525812,1105162.4,2452389.0486462,5492104,11,73425,24475,28898.5336825244,56475,282,0,0,0,0,132,92,1.0858132705,0.7238755137,0,517,66.9090909091,155.0402880192,24037.4909090909,0,0,1,1,0,0,0,1,0,73.6,99.8333333333,34.25,0,0,0,0,0,0,6,599,4,137,8192,237,3,20,89990,0,89990,89990,5435811,0,5435811,5435811,Benign,Network
53,17,2018-02-28 01:04:40,259,1,1,39,55,39,39,39,0,55,55,55,0,362934.362934363,7722.0077220077,259,0,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3861.0038610039,3861.0038610039,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39,55,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:41,1059,1,1,34,79,34,34,34,0,79,79,79,0,106704.438149197,1888.5741265345,1059,0,1059,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,944.2870632672,944.2870632672,34,79,49,25.9807621135,675,0,0,0,0,0,0,0,0,1,73.5,34,79,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:41,1394,1,1,48,90,48,48,48,0,90,90,90,0,98995.6958393113,1434.7202295552,1394,0,1394,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,717.3601147776,717.3601147776,48,90,62,24.248711306,588,0,0,0,0,0,0,0,0,1,93,48,90,0,0,0,0,0,0,1,48,1,90,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
54316,6,2018-02-28 01:04:41,10344,2,1,38,0,38,0,19,26.8700576851,0,0,0,0,3673.6272235112,290.0232018561,5172,7290.2709140333,10327,17,10344,10344,0,10344,10344,0,0,0,0,0,1,0,0,0,40,20,193.3488012374,96.6744006187,0,38,19,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:41,1702,1,1,42,144,42,42,42,0,144,144,144,0,109283.196239718,1175.0881316099,1702,0,1702,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,587.5440658049,587.5440658049,42,144,76,58.8897274573,3468,0,0,0,0,0,0,0,0,1,114,42,144,0,0,0,0,0,0,1,42,1,144,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:42,355945,9,6,520,3062,202,0,57.7777777778,85.1510096502,1430,0,510.3333333333,663.8550042492,10063.3524842321,42.1413420613,25424.6428571429,73608.3823378907,279213,1,355945,44493.125,95513.0295172003,279213,20,64796,12959.2,18142.7525667965,44029,1,0,0,0,0,192,132,25.2848052368,16.8565368245,0,1430,223.875,451.0940589278,203485.85,0,0,1,1,0,0,0,1,0,238.8,57.7777777778,510.3333333333,0,0,0,0,0,0,9,520,6,3062,8192,172,4,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:42,360,1,1,50,66,50,50,50,0,66,66,66,0,322222.222222222,5555.5555555556,360,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2777.7777777778,2777.7777777778,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,83,50,66,0,0,0,0,0,0,1,50,1,66,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:42,1399,1,1,43,102,43,43,43,0,102,102,102,0,103645.461043603,1429.5925661187,1399,0,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,714.7962830593,714.7962830593,43,102,62.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,94,43,102,0,0,0,0,0,0,1,43,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:42,804,1,1,30,132,30,30,30,0,132,132,132,0,201492.537313433,2487.5621890547,804,0,804,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1243.7810945274,1243.7810945274,30,132,64,58.8897274573,3468,0,0,0,0,0,0,0,0,1,96,30,132,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:42,535,1,1,43,71,43,43,43,0,71,71,71,0,213084.112149533,3738.3177570094,535,0,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1869.1588785047,1869.1588785047,43,71,52.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,78.5,43,71,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:42,420,1,1,43,59,43,43,43,0,59,59,59,0,242857.142857143,4761.9047619048,420,0,420,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2380.9523809524,2380.9523809524,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:42,117043799,11,9,875,355,517,0,79.5454545455,154.0430872427,156,0,39.4444444444,50.9536826714,10.5088865067,0.1708762034,6160199.94736842,18413875.702008,58779467,3,117043799,11704379.9,24617893.290019,58779467,179,116981667,14622708.375,27053341.2194467,58798792,3,0,0,0,0,232,192,0.0939819118,0.0768942915,0,517,58.5714285714,116.1088159567,13481.2571428571,0,0,1,1,0,0,0,1,0,61.5,79.5454545455,39.4444444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,78420.5,22804.9008000473,94546,62295,58412370,519153.556106476,58779467,58045273,Benign,Network
53,17,2018-02-28 01:04:42,539,1,1,51,79,51,51,51,0,79,79,79,0,241187.384044527,3710.5751391466,539,0,539,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1855.2875695733,1855.2875695733,51,79,60.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 01:04:42,20946546,6,8,676,3695,387,0,112.6666666667,155.3520732616,1460,0,461.875,652.7494460248,208.6740219605,0.6683679495,1611272.76923077,5741514.9612437,20719979,1,151907,30381.4,27142.4698728763,54609,391,20899734,2985676.28571429,7820153.98747541,20719979,1,0,0,0,0,132,172,0.2864434069,0.3819245426,0,1460,291.4,507.9598971797,258023.257142857,0,0,1,1,0,0,0,1,1,312.2142857143,112.6666666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,226532,0,226532,226532,20719979,0,20719979,20719979,Benign,Network
443,6,2018-02-28 01:04:42,351912,9,6,520,3062,202,0,57.7777777778,85.1510096502,1430,0,510.3333333333,663.8550042492,10178.6810338948,42.6242924367,25136.5714285714,74100.3126389276,281165,1,351912,43989,96332.2765728823,281165,16,58850,11770,15564.3726182587,37970,1,0,0,0,0,192,132,25.574575462,17.0497169747,0,1430,223.875,451.0940589278,203485.85,0,0,1,1,0,0,0,1,0,238.8,57.7777777778,510.3333333333,0,0,0,0,0,0,9,520,6,3062,8192,172,4,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 01:04:43,289,1,1,41,57,41,41,41,0,57,57,57,0,339100.346020761,6920.4152249135,289,0,289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3460.2076124568,3460.2076124568,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
54305,6,2018-02-28 01:04:46,121,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,256198.347107438,33057.8512396694,40.3333333333,22.5018517757,66,24,121,60.5,7.7781745931,66,55,0,0,0,0,0,0,0,0,0,60,20,24793.3884297521,8264.4628099174,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0,0,0,0,0,0,0,3,31,1,0,237,0,1,20,0,0,0,0,0,0,0,0,Benign,Network
54297,6,2018-02-28 01:04:46,37,2,1,31,0,31,0,15.5,21.9203102168,0,0,0,0,837837.837837838,81081.0810810811,18.5,10.6066017178,26,11,37,37,0,37,37,0,0,0,0,0,1,0,0,0,40,20,54054.0540540541,27027.027027027,0,31,15.5,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,20.6666666667,15.5,0,0,0,0,0,0,0,2,31,1,0,237,0,0,20,0,0,0,0,0,0,0,0,Benign,Network
54303,6,2018-02-28 01:04:46,158,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,196202.53164557,25316.4556962025,52.6666666667,40.5010287935,87,8,158,79,11.313708499,87,71,0,0,0,0,0,0,0,0,0,60,20,18987.3417721519,6329.1139240506,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0,0,0,0,0,0,0,3,31,1,0,237,0,1,20,0,0,0,0,0,0,0,0,Benign,Network
54304,6,2018-02-28 01:04:46,121,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,256198.347107438,33057.8512396694,40.3333333333,31.9739477283,75,12,121,60.5,20.5060966544,75,46,0,0,0,0,0,0,0,0,0,60,20,24793.3884297521,8264.4628099174,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0,0,0,0,0,0,0,3,31,1,0,237,0,1,20,0,0,0,0,0,0,0,0,Benign,Network
